Date,Time,Event,Risk,Status
15-07-2026,17:59:45,Detection,40,MEDIUM
15-07-2026,17:59:46,Detection,80,CRITICAL
15-07-2026,17:59:46,Detection,40,MEDIUM
15-07-2026,17:59:46,Detection,80,CRITICAL
15-07-2026,17:59:46,Detection,40,MEDIUM
15-07-2026,17:59:46,Detection,40,MEDIUM
15-07-2026,17:59:46,Detection,40,MEDIUM
15-07-2026,17:59:46,Detection,40,MEDIUM
15-07-2026,17:59:47,Detection,80,CRITICAL
15-07-2026,17:59:47,Detection,80,CRITICAL
15-07-2026,17:59:47,Detection,80,CRITICAL
15-07-2026,17:59:47,Detection,80,CRITICAL
15-07-2026,17:59:47,Detection,80,CRITICAL
15-07-2026,17:59:47,Detection,80,CRITICAL
15-07-2026,17:59:47,Detection,80,CRITICAL
15-07-2026,17:59:47,Detection,40,MEDIUM
15-07-2026,17:59:48,Detection,40,MEDIUM
15-07-2026,17:59:48,Detection,40,MEDIUM
15-07-2026,17:59:48,Detection,80,CRITICAL
15-07-2026,17:59:48,Detection,80,CRITICAL
15-07-2026,17:59:48,Detection,80,CRITICAL
15-07-2026,17:59:48,Detection,80,CRITICAL
15-07-2026,17:59:48,Detection,80,CRITICAL
15-07-2026,17:59:48,Detection,80,CRITICAL
15-07-2026,17:59:49,Detection,80,CRITICAL
15-07-2026,17:59:49,Detection,80,CRITICAL
15-07-2026,17:59:49,Detection,80,CRITICAL
15-07-2026,17:59:49,Detection,80,CRITICAL
15-07-2026,17:59:49,Detection,80,CRITICAL
15-07-2026,17:59:49,Detection,40,MEDIUM
15-07-2026,17:59:49,Detection,40,MEDIUM
15-07-2026,17:59:50,Detection,40,MEDIUM
15-07-2026,17:59:50,Detection,0,SAFE
15-07-2026,17:59:50,Detection,0,SAFE
15-07-2026,17:59:50,Detection,0,SAFE
15-07-2026,17:59:50,Detection,40,MEDIUM
15-07-2026,17:59:50,Detection,0,SAFE
15-07-2026,17:59:50,Detection,40,MEDIUM
15-07-2026,17:59:50,Detection,40,MEDIUM
15-07-2026,17:59:51,Detection,40,MEDIUM
15-07-2026,17:59:51,Detection,40,MEDIUM
15-07-2026,17:59:51,Detection,40,MEDIUM
15-07-2026,17:59:51,Detection,40,MEDIUM
15-07-2026,17:59:51,Detection,40,MEDIUM
15-07-2026,17:59:51,Detection,80,CRITICAL
15-07-2026,17:59:51,Detection,80,CRITICAL
15-07-2026,17:59:51,Detection,80,CRITICAL
15-07-2026,17:59:52,Detection,80,CRITICAL
15-07-2026,17:59:52,Detection,80,CRITICAL
15-07-2026,17:59:52,Detection,40,MEDIUM
15-07-2026,17:59:52,Detection,40,MEDIUM
15-07-2026,17:59:52,Detection,40,MEDIUM
15-07-2026,17:59:52,Detection,40,MEDIUM
15-07-2026,17:59:52,Detection,40,MEDIUM
15-07-2026,17:59:53,Detection,40,MEDIUM
15-07-2026,17:59:53,Detection,40,MEDIUM
15-07-2026,17:59:53,Detection,40,MEDIUM
15-07-2026,17:59:53,Detection,40,MEDIUM
15-07-2026,17:59:53,Detection,40,MEDIUM
15-07-2026,17:59:53,Detection,40,MEDIUM
15-07-2026,17:59:53,Detection,40,MEDIUM
15-07-2026,17:59:53,Detection,40,MEDIUM
15-07-2026,17:59:54,Detection,40,MEDIUM
15-07-2026,17:59:54,Detection,40,MEDIUM
15-07-2026,17:59:54,Detection,40,MEDIUM
15-07-2026,17:59:54,Detection,40,MEDIUM
15-07-2026,17:59:54,Detection,40,MEDIUM
15-07-2026,17:59:54,Detection,40,MEDIUM
15-07-2026,17:59:54,Detection,40,MEDIUM
15-07-2026,17:59:54,Detection,40,MEDIUM
15-07-2026,17:59:55,Detection,40,MEDIUM
15-07-2026,17:59:55,Detection,40,MEDIUM
15-07-2026,17:59:55,Detection,40,MEDIUM
15-07-2026,17:59:55,Detection,40,MEDIUM
15-07-2026,17:59:55,Detection,40,MEDIUM
15-07-2026,17:59:55,Detection,40,MEDIUM
15-07-2026,17:59:55,Detection,40,MEDIUM
15-07-2026,17:59:55,Detection,40,MEDIUM
15-07-2026,17:59:56,Detection,40,MEDIUM
15-07-2026,17:59:56,Detection,40,MEDIUM
15-07-2026,17:59:56,Detection,40,MEDIUM
15-07-2026,17:59:56,Detection,40,MEDIUM
15-07-2026,17:59:56,Detection,40,MEDIUM
15-07-2026,17:59:56,Detection,40,MEDIUM
15-07-2026,17:59:56,Detection,40,MEDIUM
15-07-2026,17:59:56,Detection,40,MEDIUM
15-07-2026,17:59:57,Detection,40,MEDIUM
15-07-2026,17:59:57,Detection,40,MEDIUM
15-07-2026,17:59:57,Detection,40,MEDIUM
15-07-2026,17:59:57,Detection,40,MEDIUM
15-07-2026,17:59:57,Detection,40,MEDIUM
15-07-2026,17:59:57,Detection,40,MEDIUM
15-07-2026,17:59:57,Detection,40,MEDIUM
15-07-2026,17:59:58,Detection,40,MEDIUM
15-07-2026,17:59:58,Detection,40,MEDIUM
15-07-2026,17:59:58,Detection,40,MEDIUM
15-07-2026,17:59:58,Detection,40,MEDIUM
15-07-2026,17:59:58,Detection,40,MEDIUM
15-07-2026,17:59:58,Detection,40,MEDIUM
15-07-2026,17:59:58,Detection,40,MEDIUM
15-07-2026,17:59:58,Detection,40,MEDIUM
15-07-2026,17:59:59,Detection,40,MEDIUM
15-07-2026,17:59:59,Detection,40,MEDIUM
15-07-2026,17:59:59,Detection,40,MEDIUM
15-07-2026,17:59:59,Detection,40,MEDIUM
15-07-2026,17:59:59,Detection,40,MEDIUM
15-07-2026,17:59:59,Detection,40,MEDIUM
15-07-2026,17:59:59,Detection,40,MEDIUM
15-07-2026,18:00:00,Detection,40,MEDIUM
15-07-2026,18:00:00,Detection,40,MEDIUM
15-07-2026,18:00:00,Detection,40,MEDIUM
15-07-2026,18:00:00,Detection,40,MEDIUM
15-07-2026,18:00:00,Detection,40,MEDIUM
15-07-2026,18:00:01,Detection,40,MEDIUM
15-07-2026,18:00:01,Detection,40,MEDIUM
15-07-2026,18:00:01,Detection,40,MEDIUM
15-07-2026,18:00:01,Detection,40,MEDIUM
15-07-2026,18:00:01,Detection,40,MEDIUM
15-07-2026,18:00:01,Detection,40,MEDIUM
15-07-2026,18:00:01,Detection,40,MEDIUM
15-07-2026,18:00:02,Detection,40,MEDIUM
15-07-2026,18:00:02,Detection,40,MEDIUM
15-07-2026,18:00:02,Detection,40,MEDIUM
15-07-2026,18:00:02,Detection,40,MEDIUM
15-07-2026,18:00:02,Detection,40,MEDIUM
15-07-2026,18:00:02,Detection,40,MEDIUM
15-07-2026,18:00:02,Detection,40,MEDIUM
15-07-2026,18:00:03,Detection,40,MEDIUM
15-07-2026,18:00:03,Detection,40,MEDIUM
15-07-2026,18:00:03,Detection,40,MEDIUM
15-07-2026,18:00:03,Detection,40,MEDIUM
15-07-2026,18:00:03,Detection,40,MEDIUM
15-07-2026,18:00:03,Detection,40,MEDIUM
15-07-2026,18:00:04,Detection,40,MEDIUM
15-07-2026,18:00:04,Detection,40,MEDIUM
15-07-2026,18:39:46,Detection,80,CRITICAL
15-07-2026,18:39:50,Detection,100,CRITICAL
15-07-2026,18:39:51,Detection,80,CRITICAL
15-07-2026,18:39:51,Detection,80,CRITICAL
15-07-2026,18:39:51,Detection,80,CRITICAL
15-07-2026,18:39:51,Detection,80,CRITICAL
15-07-2026,18:39:52,Detection,80,CRITICAL
15-07-2026,18:39:52,Detection,100,CRITICAL
15-07-2026,18:39:52,Detection,80,CRITICAL
15-07-2026,18:39:53,Detection,80,CRITICAL
15-07-2026,18:39:53,Detection,80,CRITICAL
15-07-2026,18:39:53,Detection,80,CRITICAL
15-07-2026,18:39:53,Detection,80,CRITICAL
15-07-2026,18:39:54,Detection,80,CRITICAL
15-07-2026,18:39:54,Detection,80,CRITICAL
15-07-2026,18:39:54,Detection,80,CRITICAL
15-07-2026,18:39:54,Detection,80,CRITICAL
15-07-2026,18:39:54,Detection,80,CRITICAL
15-07-2026,18:39:55,Detection,80,CRITICAL
15-07-2026,18:39:55,Detection,80,CRITICAL
